timestamp,tx,ty,tz,roll,pitch,yaw,speed
391.118643,8.648669,2.417656,10.593444,-151.052114,18.277626,-114.284332,0.081174
391.151976,8.646928,2.418120,10.591767,-151.502389,18.263736,-114.730846,0.073848
391.185309,8.645145,2.419132,10.590149,-151.660232,18.019821,-114.961380,0.078344
391.218641,8.643021,2.420338,10.589017,-151.841166,17.762549,-115.199261,0.080783
391.251974,8.640508,2.421496,10.587914,-152.017934,17.421940,-115.451034,0.089365
391.285307,8.637725,2.422895,10.586612,-152.444264,17.085246,-115.776914,0.101275
391.318640,8.634527,2.424014,10.585843,-152.782167,16.767649,-116.041237,0.104218
391.351973,8.630157,2.424185,10.585672,-152.828440,16.444424,-116.281149,0.131322
391.385305,8.625380,2.424160,10.585200,-152.854048,16.242571,-116.796123,0.144014
391.418638,8.620647,2.425186,10.583318,-153.304868,16.116868,-117.516438,0.155856
391.451971,8.615396,2.425490,10.580804,-153.764956,15.857919,-118.138207,0.174890
391.485304,8.610093,2.426365,10.579371,-154.102000,15.574205,-118.702389,0.166884
391.518636,8.604162,2.427227,10.578460,-154.507513,15.278116,-119.230873,0.181871
391.551969,8.597778,2.428121,10.577158,-155.333331,15.047572,-119.901903,0.197292
391.585302,8.590194,2.429551,10.573503,-156.086992,14.895881,-120.475208,0.256205
391.618635,8.582127,2.431122,10.570941,-156.384293,14.863848,-121.039156,0.258259
391.651967,8.575096,2.433343,10.569327,-156.752578,14.748041,-121.407963,0.226438
391.685300,8.567340,2.435127,10.566807,-157.204414,14.698797,-121.810401,0.250449
391.718633,8.559873,2.436744,10.564291,-157.291007,14.749441,-122.233362,0.241319
391.751966,8.552917,2.438743,10.561520,-157.344594,14.759319,-122.734519,0.232479
391.785298,8.547372,2.439922,10.559198,-157.485622,14.708261,-123.164112,0.183798
391.818631,8.543827,2.442014,10.555831,-157.750792,14.683628,-123.432671,0.159542
391.851964,8.542042,2.444140,10.552302,-158.197450,14.648189,-123.434635,0.134698
391.885297,8.539767,2.447127,10.546504,-158.741822,14.576112,-123.311435,0.207241
391.918630,8.539061,2.447658,10.542484,-159.458944,14.492777,-123.224202,0.123474
391.951962,8.537909,2.448998,10.538015,-159.718180,14.602484,-123.236947,0.144178
391.985295,8.539227,2.449502,10.534513,-159.576647,14.690490,-123.023890,0.113302
392.018628,8.539706,2.450876,10.530074,-159.307092,14.889422,-122.667669,0.140126
392.051960,8.540546,2.452039,10.524752,-159.299787,15.167332,-121.930958,0.165378
